"N"	"N.honest"
"638"	5.61668940167281	4.98319573417051
"639"	3.48080710817111	5.41191530093428
"640"	5.97641430423737	3.64617854040465
"641"	4.76963657661683	3.37740097579204
"642"	4.96398001338756	4.58229825956994
"643"	5.03824132866174	5.22278783129316
"644"	4.56853245427707	3.79416781779436
"645"	6.58472832715981	4.37934187113406
"646"	2.3247428187402	6.47827657392018
"647"	3.49570816780106	5.29538827903449
"648"	5.37207383457799	4.86879892627247
"649"	2.88245153484882	4.36339861666612
"650"	5.19669412072867	4.90290331727971
"651"	2.99428583439342	3.40132445257408
"652"	5.71959811931658	2.91376291087126
"653"	3.53014552281029	5.03251182810228
"654"	4.39309238510491	6.08686711677079
"655"	5.63138556603247	4.33311240205862
"656"	2.8232019225712	3.56113506670518
"657"	5.40656729385507	5.71899124711624
"658"	4.73855300569155	5.82573101887437
"659"	6.47340784120146	4.02556724485
"660"	5.73203608373529	2.23114485716694
"661"	2.66518942455912	4.4755720836618
"662"	3.81949302809457	4.71720410593163
"663"	5.51002488318704	4.68434699224339
"664"	5.07653090037901	4.15977894940377
"665"	6.94275495123597	4.60102447319571
"666"	5.31222285210932	4.19740011208333
"667"	3.81376242095908	4.11429163683106
"668"	6.08683381211818	4.99394665062501
"669"	4.63190482968437	5.53520347894279
"670"	3.21785432054241	5.62530238838958
"671"	3.9658765056018	4.72738402382064
"672"	5.13834281944273	5.34192635042754
"673"	3.26226587185105	4.59175409862358
"674"	3.41706738713607	3.67992457445887
"675"	5.19867543359464	3.82129779532004
"676"	3.09591671015315	5.61758475621737
"677"	1.34674460414701	4.43136083097343
"678"	4.82644041327486	5.64012142250669
"679"	3.14515810372646	3.934177066007
"680"	5.6453506307369	6.27487515271604
"681"	7.63006885518061	4.19778799161585
"682"	2.88453248600395	4.65062074932713
"683"	2.96228866718772	4.02926400202723
"684"	2.9830937089282	4.3536055729777
"685"	6.13720763102571	5.15071096095649
"686"	4.63125579672176	5.22324221940781
"687"	6.19142245458755	4.76434005168254
"688"	3.25203227406514	3.68869532631493
"689"	3.70966777918083	5.36682889865009
"690"	2.36683741335561	6.08321554805512
"691"	2.59088344490206	4.86191657636959
"692"	4.28755856925903	5.27692706742515
"693"	6.7098582499377	4.7673201606293
"694"	3.17416950779087	5.01611648713152
"695"	3.96363347745102	5.30494227834609
"696"	3.8958069223931	3.46511673666421
